Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Grossraum (Borders of Europe),Lonnie van Brummelen,33647,"(Dutch, born 1969)",(Dutch),(1969),(0),(Female),2004-2005,"35mm film (color, silent; 35 min.) and publication, ""The Formal Trajectory""",Dimensions variable,Fund for the Twenty-First Century,443.2007,Installation,Media and Performance,2007-09-24,Y,110911,http://www.moma.org/collection/works/110911,http://www.moma.org/media/W1siZiIsIjEzODU5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0aa4070f4e302559,,,,,,,,,
Banewl from The Sun Quartet,Tacita Dean,22983,"(British, born 1965)",(British),(1965),(0),(Female),1999,"16mm film (color, sound)",63 min.,"Gift of the Hess Foundation, Kathy Fuld and Department of Film Funds",251.2008.1,Installation,Media and Performance,2008-03-12,Y,110981,http://www.moma.org/collection/works/110981,http://www.moma.org/media/W1siZiIsIjEzODQ5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=61a61ea07bead6f8,,,,,,,,,0.0
Totality from The Sun Quartet,Tacita Dean,22983,"(British, born 1965)",(British),(1965),(0),(Female),2000,"16mm film (color, silent)",11 min.,"Gift of the Hess Foundation, Kathy Fuld and Department of Film Funds",251.2008.2,Installation,Media and Performance,2008-03-12,Y,110982,http://www.moma.org/collection/works/110982,http://www.moma.org/media/W1siZiIsIjEzODQ5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dac0dcffee691ca1,,,,,,,,,660.0
The Green Ray from The Sun Quartet,Tacita Dean,22983,"(British, born 1965)",(British),(1965),(0),(Female),2001,"16mm film (color, silent)",2 min.,"Gift of the Hess Foundation, Kathy Fuld and Department of Film Funds",251.2008.3,Installation,Media and Performance,2008-03-12,Y,110983,http://www.moma.org/collection/works/110983,http://www.moma.org/media/W1siZiIsIjEzODUwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5ded7d8500eab098,,,,,,,,,120.0
Diamond Ring from The Sun Quartet,Tacita Dean,22983,"(British, born 1965)",(British),(1965),(0),(Female),2002,"16mm film (color, silent)","12 films (each): 0:27 min. 
Total duration: 6 min.","Gift of the Hess Foundation, Kathy Fuld and Department of Film Funds",251.2008.4,Installation,Media and Performance,2008-03-12,Y,110984,http://www.moma.org/collection/works/110984,http://www.moma.org/media/W1siZiIsIjEzODUwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2ae41ff94a1f0f20,,,,,,,,,360.0
Panning Annex (Albert),Ricci Albenda,28542,"(American, born 1966)",(American),(1966),(0),(Male),2007,"Video (color, silent)",Duration variable,Fund for the Twenty-First Century,1159.2007,Installation,Media and Performance,2007-12-10,Y,110988,http://www.moma.org/collection/works/110988,http://www.moma.org/media/W1siZiIsIjE1NjI0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7e9548e406c28706,,,,,,,,,90.0
Deeparture,Mircea Cantor,30879,"(Romanian, born 1977)",(Romanian),(1977),(0),(Male),2005,"16mm film transferred to video (color, silent)",2:43 min.,Fund for the Twenty-First Century,1162.2007,Installation,Media and Performance,2007-12-10,Y,110989,http://www.moma.org/collection/works/110989,http://www.moma.org/media/W1siZiIsIjE1NjI1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=84b84846e29ba29b,,,,,,,,,0.0
Shadow for a While,Mircea Cantor,30879,"(Romanian, born 1977)",(Romanian),(1977),(0),(Male),2007,"16mm film (black and white, silent)",2 min.,Fund for the Twenty-First Century,1163.2007,Installation,Media and Performance,2007-12-10,Y,110990,http://www.moma.org/collection/works/110990,http://www.moma.org/media/W1siZiIsIjEzNzY2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=451617ec04251f17,,,,,,,,,120.0
Hong Kong Song,Robert Cahen,33737,"(French, born 1945)",(French),(1945),(0),(Male),1989,"Video (color, sound)",21 min.,Gift of the artist,444.2007,Video,Media and Performance,2007-09-24,Y,111006,http://www.moma.org/collection/works/111006,http://www.moma.org/media/W1siZiIsIjEzNjAxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5f21f1bf327392f9,,,,,,,,,1260.0
Bouncing Skull,Paolo Canevari,33750,"(Italian, born 1963)",(Italian),(1963),(0),(Male),2007,"Video (color, sound)",12 min.,Gift of David Teiger,445.2007,Video,Media and Performance,2007-09-24,Y,111008,http://www.moma.org/collection/works/111008,http://www.moma.org/media/W1siZiIsIjEzMzQxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=225c20ceb2e2c203,,,,,,,,,720.0
We Fashioned the City on Stolen Memories,Will Duke,33751,"(British, born 1973)",(British),(1973),(0),(Male),2005,"Video animation (color, sound)",6 min.,Gift of Robert Tomei,448.2007,Installation,Media and Performance,2007-09-24,Y,111010,http://www.moma.org/collection/works/111010,http://www.moma.org/media/W1siZiIsIjEzOTE3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ea0a8c067222650e,,,,,,,,,360.0
Preparing the Flute,William Kentridge,7919,"(South African, born 1955)",(South African),(1955),(0),(Male),2005,"Model theatre with drawings (charcoal, pastel, and colored pencil on paper), and two 35mm animated films transferred to video (black and white, sound; 21:06 min.)","Installation: 95 x 44 x 60 1/2"" (241.3 x 111.8 x 153.7 cm)","Gift of Marie-Josée and Henry R. Kravis in Honor of Alanna Heiss

Direction, drawing, and photography: William Kentridge
Editing: Catherine Meyburg
Music: Wolfgang Amadeus Mozart, The Magic Flute
Carpentry: Richard Forbes",450.2007,Installation,Media and Performance,2007-09-24,Y,111012,http://www.moma.org/collection/works/111012,http://www.moma.org/media/W1siZiIsIjE0ODQwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f98ba53a1efe9be5,,153.6703073406,,241.300482601,,,111.7602235204,,
Made in 'Eaven,Mark Leckey,33748,"(British, born 1964)",(British),(1964),(0),(Male),2004,"Video transferred to 16mm film (color, silent)",3 min.,Gift of Hilary and Peter Hatch,451.2007,Installation,Media and Performance,2007-09-24,Y,111013,http://www.moma.org/collection/works/111013,http://www.moma.org/media/W1siZiIsIjEzNDcyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=24d0f255fe6798c1,,,,,,,,,180.0
Crossfire,Christian Marclay,8478,"(American and Swiss, born 1955)",(American),(1955),(0),(Male),2007,"Four-channel video (color, sound)",8:27 min.,Acquired through the generosity of Philip E. Aarons and Shelley Fox Aarons,452.2007,Installation,Media and Performance,2007-09-24,Y,111014,http://www.moma.org/collection/works/111014,http://www.moma.org/media/W1siZiIsIjE0OTYyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6a33e760d7445bc4,,,,,,,,,507.0
Passage,Shirin Neshat,8349,"(Iranian, born 1957)",(Iranian),(1957),(0),(Female),2001,"35mm film transferred to video (color, sound)",11:30 min.,Gift of Ninah and Michael Lynne,454.2007,Installation,Media and Performance,2007-09-24,Y,111018,http://www.moma.org/collection/works/111018,http://www.moma.org/media/W1siZiIsIjMyMzU0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9faee344317a685b,,,,,,,,,690.0
Candle,Robin Rhode,27821,"(South African, born 1976)",(South African),(1976),(0),(Male),2007,"16mm film (black and white, silent)",2:16 min.,"Gift of Donald L. Bryant, Jr.",456.2007,Installation,Media and Performance,2007-09-24,Y,111019,http://www.moma.org/collection/works/111019,http://www.moma.org/media/W1siZiIsIjE0MDY0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cab7b5a0ef08fd18,,,,,,,,,136.0
"Burbank, California",Garry Winogrand,6399,"(American, 1928–1984)",(American),(1928),(1984),(Male),c. 1983,"Gelatin silver print, printed 1987 by Tom Consilvio","8 3/4 × 11 3/4"" (22.2 × 29.9 cm)",Purchase,799.2007,Photograph,Photography,2007-10-11,Y,111155,http://www.moma.org/collection/works/111155,http://www.moma.org/media/W1siZiIsIjE5MjkxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8337c4f1a25690bd,,,,22.2,,,29.9,,
Ariel,Tanyth Berkeley,32620,"(American, born 1969)",(American),(1969),(0),(Female),2006,Pigmented inkjet print,"70 × 24 1/2"" (177.8 × 62.2 cm)","Samuel J. Wagstaff, Jr. Fund",581.2007,Photograph,Photography,2007-10-11,Y,111286,http://www.moma.org/collection/works/111286,http://www.moma.org/media/W1siZiIsIjIxNDc0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0b7e58b440c1c757,,,,177.8004,,,62.2301,,
Studio,Thomas Demand,8611,"(German, born 1964)",(German),(1964),(0),(Male),1997,Chromogenic color print,"6' 1/4 × 11' 5 5/8"" (183.5 × 349.5 cm)","Gift of Arthur Fleischer, Jr. and purchase",601.2007,Photograph,Photography,2007-10-11,Y,111287,http://www.moma.org/collection/works/111287,http://www.moma.org/media/W1siZiIsIjEyMDk3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f8b3d5f17300a5a7,,,,183.5,,,349.5,,
Campello Olive Trees for Giulio,JoAnn Verburg,6134,"(American, born 1950)",(American),(1950),(0),(Female),2003,Chromogenic color print,"40 × 28 1/4"" (101.6 × 71.8 cm)",Acquired through the generosity of Yvonne and Martin Lewis,724.2007,Photograph,Photography,2007-10-11,Y,111297,http://www.moma.org/collection/works/111297,http://www.moma.org/media/W1siZiIsIjEzMzM1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=12c8ff4144876ebd,,,,101.6002,,,71.7551,,
The Shape of Things,Carrie Mae Weems,7177,"(American, born 1953)",(American),(1953),(0),(Female),1993,Gelatin silver prints,"Each approx.  26 7/8 × 26 15/16"" (68.2 × 68.4 cm)
",Gift of Robert B. Menschel,725.2007.a-b,Photograph,Photography,2007-10-11,N,112181,,,,,,68.2,,,68.4,,
Face 1,Li Yongbin,26370,"(Chinese, born 1963)",(Chinese),(1963),(0),(Female),1995-1996,"Video (color, silent)",36 min.,"Gift of Sylvia de Cuevas, Barbara Sahlman, Angeliki Intzides, Michèle Gerber Klein, Jeffrey Klein, Ken Kuchin, and Bruce Anderson",481.2003,Video,Media and Performance,2003-03-19,Y,112204,http://www.moma.org/collection/works/112204,http://www.moma.org/media/W1siZiIsIjEyNTEzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7c49dad6b2652b61,,,,,,,,,2160.0
Face 7,Li Yongbin,26370,"(Chinese, born 1963)",(Chinese),(1963),(0),(Female),2000,"Video (color, silent)",62 min.,"Gift of Sylvia de Cuevas, Barbara Sahlman, Angeliki Intzides, Michèle Gerber Klein, Jeffrey Klein, Ken Kuchin, and Bruce Anderson",482.2003,Video,Media and Performance,2003-03-19,Y,112205,http://www.moma.org/collection/works/112205,http://www.moma.org/media/W1siZiIsIjIyMDU5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=704ee42d7f8f7781,,,,,,,,,3720.0
"Denkmal 53, Tate Modern, Bankside 53, London SE 19TG, 2005, Fig. 2d. Level 2 Gallery",Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2005,Chromogenic color print,"31 1/2 × 38 3/8"" (80 × 97.5 cm)",Fund for the Twenty-First Century,163.2008.4,Photograph,Photography,2008-02-14,N,112564,,,,,,80.0,,,97.5,,
n.v. [ s.a.]   Liège  / Ans  23-03-2006  fig. 226\32-33,Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2006,Chromogenc color print,"15 3/4 × 22 7/16"" (40 × 57 cm)",Fund for the Twenty-First Century,163.2008.5,Photograph,Photography,2008-02-14,N,112621,,,,,,40.0,,,57.0,,
"Denkmal 4, Casa del Fascio, Piazza del Popolo 4, Como 2006. Fig. VM\22",Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2006,Chromogenic color print,"19 1/8 × 15 3/4"" (48.5 × 40 cm)",Fund for the Twenty-First Century,163.2008.6,Photograph,Photography,2008-02-14,N,112663,,,,,,48.5,,,40.0,,
"Temps Mort XII. Long Island, May 2007, ‘Sha-Boom Boardy Barn’, Hampton Bays, Neg. 100",Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2007,Chromogenic color print,"15 3/4 × 22 7/16"" (40 × 57 cm)",Fund for the Twenty-First Century,163.2008.7,Photograph,Photography,2008-02-14,N,112672,,,,,,40.0,,,57.0,,
"Denkmal 11, Museum of Modern Art, 11 West 53 Street, New York, 2008. Diptych 23, Module CCCXX, Module CCCXXI",Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2008,Chromogenic color prints,"Each 52 3/8 × 31 1/8"" (133 × 79 cm)",Fund for the Twenty-First Century,163.2008.1.a-b,Photograph,Photography,2008-02-14,N,112788,,,,,,133.0,,,79.0,,
"Denkmal 11, Museum of Modern Art, 11 West 53 Street, New York, 2008. Diptych 12, Module CCCXLIV, Module CCCXLV",Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2008,Chromogenic color prints,"Each 52 3/8 × 31 1/8"" (133 × 79 cm)",Fund for the Twenty-First Century,163.2008.2.a-b,Photograph,Photography,2008-02-14,N,112797,,,,,,133.0,,,79.0,,
"Denkmal 11, Museum of Modern Art, 11 West 53 Street, New York, 2008.Triptych 17, Module CDXXII, Module CDXXIII, Module CDXXIV",Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2008,Chromogenic color prints,"Each 52 3/8 × 31 1/8"" (133 × 79 cm)",Fund for the Twenty-First Century,163.2008.3.a-c,Photograph,Photography,2008-02-14,N,112817,,,,,,133.0,,,79.0,,
"Denkmal 11, Museum of Modern Art, 11 West 53 Street, New York, 2008, Module CVI",Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2008,Chromogenic color print,"33 7/16 × 23 5/8"" (85 × 60 cm)",Gift of the artist,371.2008,Photograph,Photography,2008-05-15,Y,112824,http://www.moma.org/collection/works/112824,http://www.moma.org/media/W1siZiIsIjEyNjAxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5d53c276cd784b25,,,,85.0,,,60.0,,
S-M156-1,Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2007,Chipboard 8 mm with melamine Taiga Glans and construction wood,"44 7/8 × 21 9/16 × 47 7/8"" (114 × 54.8 × 121.6 cm)",Fund for the Twenty-First Century,163.2008.8,Sculpture,Photography,2008-02-14,N,113004,,,,121.6,,114.0,,,54.8,,
S-M152 -1,Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2007,Chipboard 8 mm with melamine Taiga Glans and construction wood,"14 11/16 × 12 1/8 × 9 13/16"" (37.3 × 30.8 × 25 cm)",Fund for the Twenty-First Century,163.2008.9,Sculpture,Photography,2008-02-14,N,113006,,,,25.0,,37.3,,,30.8,,
S-M152-2,Jan De Cock,33908,"(Belgian, born 1976)",(Belgian),(1976),(0),(Male),2007,Chipboard 8 mm with melamine Taiga Glans and construction wood,"12 13/16 × 12 7/8 × 12"" (32.6 × 32.7 × 30.5 cm)",Fund for the Twenty-First Century,163.2008.10,Sculpture,Photography,2008-02-14,N,113007,,,,30.5,,32.6,,,32.7,,
Jill and the TV,Tina Barney,343,"(American, born 1945)",(American),(1945),(0),(Female),1989,"Chromogenic color print, printed 2000","29 1/4 × 36 7/8"" (74.3 × 93.7 cm)",Gift of Michael J. Parish,151.2008,Photograph,Photography,2008-02-14,Y,113345,http://www.moma.org/collection/works/113345,http://www.moma.org/media/W1siZiIsIjEzMTM2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a3123005caffb9c4,,,,74.2951,,,93.6627,,
"R.B. Kitaj, Los Angeles",Lee Friedlander,2002,"(American, born 1934)",(American),(1934),(0),(Male),December 2006,Gelatin silver print,"15 1/16 × 14 13/16"" (38.3 × 37.7 cm)",Gift of Maria and Lee Friedlander in memory of R.B. Kitaj,169.2008,Photograph,Photography,2008-02-14,Y,113346,http://www.moma.org/collection/works/113346,http://www.moma.org/media/W1siZiIsIjMzNjcxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=272519e80017149d,,,,38.3,,,37.7,,
California,Lee Friedlander,2002,"(American, born 1934)",(American),(1934),(0),(Male),1997,Gelatin silver print,"14 13/16 × 14 13/16"" (37.7 × 37.6 cm)",Gift of Katy Homans and Patterson Sims,165.2008,Photograph,Photography,2008-02-14,Y,113347,http://www.moma.org/collection/works/113347,http://www.moma.org/media/W1siZiIsIjMzNjk1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b8c742f50e4a981,,,,37.7,,,37.6,,
New City,Lee Friedlander,2002,"(American, born 1934)",(American),(1934),(0),(Male),1997,Gelatin silver print,"14 15/16 × 14 3/4"" (38 × 37.4 cm)",Gift of Katy Homans and Patterson Sims,166.2008,Photograph,Photography,2008-02-14,Y,113348,http://www.moma.org/collection/works/113348,http://www.moma.org/media/W1siZiIsIjMzNjk2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e2f9f925e854e559,,,,38.0,,,37.4,,
Rope,Scott McFarland,30035,"(Canadian, born 1975)",(Canadian),(1975),(0),(Male),2002,Chromogenic color print,"36 × 28 1/2"" (91.4 × 72.4 cm)",Gift of Mahmood Khimji,189.2008,Photograph,Photography,2008-02-14,Y,113858,http://www.moma.org/collection/works/113858,http://www.moma.org/media/W1siZiIsIjEyNzI5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=782b32eaf5614909,,3.81000762,,113.0302,,,93.3452,,
Scene for a New Heritage,David Maljković,32907,"(Croatian, born 1973)",(Croatian),(1973),(0),(Male),2004,"Video (color, sound)",4:33 min.,Fund for the Twenty-First Century,1180.2007,Installation,Media and Performance,2007-12-10,Y,114303,http://www.moma.org/collection/works/114303,http://www.moma.org/media/W1siZiIsIjEzODQ5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d300094f9bdbc5f2,,,,,,,,,0.0
Scene for a New Heritage 2,David Maljković,32907,"(Croatian, born 1973)",(Croatian),(1973),(0),(Male),2006,"Video (color, sound)",6:06 min.,Fund for the Twenty-First Century,1178.2007,Installation,Media and Performance,2007-12-10,Y,114304,http://www.moma.org/collection/works/114304,http://www.moma.org/media/W1siZiIsIjEzODQ5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f1dc018462f55dbc,,,,,,,,,366.0
Scene for a New Heritage 3,David Maljković,32907,"(Croatian, born 1973)",(Croatian),(1973),(0),(Male),2006,"Video (color, sound)",11:30 min.,Fund for the Twenty-First Century,1179.2007,Installation,Media and Performance,2007-12-10,Y,114305,http://www.moma.org/collection/works/114305,http://www.moma.org/media/W1siZiIsIjEzODQ5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8d1b75ec1b4421b4,,,,,,,,,690.0
Dr. John,Lee Friedlander,2002,"(American, born 1934)",(American),(1934),(0),(Male),2006,Gelatin silver print,"15 1/16 × 14 13/16"" (38.3 × 37.6 cm)",Gift of Lee Friedlander in memory of Joel Dorn,168.2008,Photograph,Photography,2008-02-14,Y,114413,http://www.moma.org/collection/works/114413,http://www.moma.org/media/W1siZiIsIjMzNjcxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fbaea6725e569a09,,,,38.3,,,37.6,,
Underground (Trailer for a Book),Liam Gillick,7547,"(British, born 1964)",(British),(1964),(0),(Male),2004,"Video (color, sound; 6:58 min.), Brionvega Cuboglass® television, and artist's book","Television: 15 x 15 x 13 1/2"" (38.1 x 38.1 x 34.3 cm) and Book: 8 x 5 1/2"" (20.3 x 14 cm)",Fund for the Twenty-First Century,252.2008.a-c,Installation,Media and Performance,2008-03-12,Y,114448,http://www.moma.org/collection/works/114448,http://www.moma.org/media/W1siZiIsIjE0MjMzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0d86240cf5cc614e,,34.2900685801,,38.1000762002,,,38.1000762002,,
Kings of the Hill,Yael Bartana,34409,"(Israeli, born 1970)",(Israeli),(1970),(0),(Female),2003,"Video (color, sound)",7:30 min.,Acquired through the generosity of José Mugrabi,1160.2007,Installation,Media and Performance,2007-12-10,Y,114457,http://www.moma.org/collection/works/114457,http://www.moma.org/media/W1siZiIsIjEzNTI5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=67452e76f145ce27,,,,,,,,,450.0
Brother Dear Brother,"Oliver Payne, Nick Relph","28963, 28964","(British, born 1977) (British, born 1979)",(British) (British),(1977) (1979),(0) (0),(Male) (Male),2007,"16mm film (color, silent), four Plia chairs, two pedestals, 16mm projector",Dimensions variable,Gift of Beth Swofford,1183.2007.a-e,Installation,Media and Performance,2007-12-10,Y,114458,http://www.moma.org/collection/works/114458,http://www.moma.org/media/W1siZiIsIjE1NzE3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=af164f584ff6ce5d,,,,,,,,,
Spinning Beach Ball of Death,Jack Strange,34054,"(British, born 1984)",(British),(1984),(0),(Male),2007,"Motor, paper, wood","Diameter: 1"" (2.5 cm)","Acquired through the generosity of the Julia Stoschek Foundation, Düsseldorf",1389.2007,Sculpture,Media and Performance,2007-12-10,Y,114459,http://www.moma.org/collection/works/114459,http://www.moma.org/media/W1siZiIsIjEzNjAwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b510a949cb8d68e,,,2.54,,,,,,
Bicycle,Roman Signer,7824,"(Swiss, born 1938)",(Swiss),(1938),(0),(Male),1989,"Super 8mm film transferred to video (color, silent)",2 min.,Committee on Media Funds,1184.2007,Video,Media and Performance,2007-12-10,Y,114460,http://www.moma.org/collection/works/114460,http://www.moma.org/media/W1siZiIsIjE0NjE5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6033e7e3babd95d1,,,,,,,,,120.0
